Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2013-04-05 00:00:00-04:00,23.4034646403123,23.867886066862106,23.312240302295006,23.80154037475586,50927300,0.0,0.0
2013-04-08 00:00:00-04:00,23.82641835950971,23.82641835950971,23.610794470696213,23.71031379699707,34759500,0.0,0.0
2013-04-09 00:00:00-04:00,23.82642243091582,24.73038360387518,23.784956960591785,24.55622673034668,77733800,0.0,0.0
2013-04-10 00:00:00-04:00,24.52304666573366,25.145038048524224,24.481581206269976,25.111865997314453,71116700,0.0,0.0
2013-04-11 00:00:00-04:00,24.13326931347746,24.21620182570506,23.826419492777173,24.000577926635742,130923200,0.0,0.0
2013-04-12 00:00:00-04:00,23.925941436199455,24.06692624783817,23.768369803942942,23.876182556152344,62886300,0.0,0.0
2013-04-15 00:00:00-04:00,23.760069776206734,24.033745912953606,23.643965227831043,23.793243408203125,56332900,0.0,0.0
2013-04-16 00:00:00-04:00,23.967406998969437,24.166444101736744,23.801543537566488,24.02545928955078,52797300,0.0,0.0
2013-04-17 00:00:00-04:00,23.925934349884848,24.08350593547226,23.718603898987762,23.909347534179688,52840700,0.0,0.0
2013-04-18 00:00:00-04:00,24.00887395748216,24.033752606602576,23.635678402613127,23.876182556152344,56906600,0.0,0.0
2013-04-19 00:00:00-04:00,24.56451917216096,25.07869794385193,24.556225762061914,24.68891716003418,99790700,0.0,0.0
2013-04-22 00:00:00-04:00,25.12845575305664,25.8582599926465,25.10357710562469,25.567996978759766,137904000,0.0,0.0
2013-04-23 00:00:00-04:00,25.46017935128697,25.626042758676245,25.194795052213752,25.377246856689453,59126900,0.0,0.0
2013-04-24 00:00:00-04:00,25.393831932995948,26.471949543516725,25.377245118851157,26.339258193969727,90946600,0.0,0.0
2013-04-25 00:00:00-04:00,26.29780110029636,27.23493589028026,26.156817872184966,26.48854637145996,110700200,0.0,0.0
2013-04-26 00:00:00-04:00,26.455369616865386,26.52171530891158,26.082175692282824,26.364145278930664,47799300,0.0,0.0
2013-04-29 00:00:00-04:00,26.37243753081378,27.102241736873996,26.347558884524837,27.044189453125,59116400,0.0,0.0
2013-04-30 00:00:00-04:00,27.002729972919354,27.458856516447092,26.770517622844245,27.4505615234375,75165200,0.0,0.0
2013-05-01 00:00:00-04:00,27.309565207984082,27.43396473468689,27.03588751468246,27.135408401489258,54330900,0.0,0.0
2013-05-02 00:00:00-04:00,27.06077323086656,27.508604631802893,26.86173459208565,27.50031280517578,46059500,0.0,0.0
2013-05-03 00:00:00-04:00,27.558368959815677,27.798873092794338,27.43397256123561,27.77399444580078,46784600,0.0,0.0
2013-05-06 00:00:00-04:00,27.715940515021796,28.122309698646294,27.574957289519137,27.9896183013916,40978300,0.0,0.0
2013-05-07 00:00:00-04:00,27.90668539982072,28.022789968793212,27.566663520567467,27.62471580505371,43078300,0.0,0.0
2013-05-08 00:00:00-04:00,27.425679062476412,27.56666545154177,27.077365331160454,27.35933494567871,51595700,0.0,0.0
2013-05-09 00:00:00-04:00,27.24323292040947,27.36763251547049,27.02761054106523,27.085662841796875,46417800,0.0,0.0
2013-05-10 00:00:00-04:00,27.09394213001853,27.13541075158516,26.803680760722045,27.11052894592285,36394900,0.0,0.0
2013-05-13 00:00:00-04:00,27.044186262307967,27.425673557252104,26.99442581198889,27.392499923706055,36027600,0.0,0.0
2013-05-14 00:00:00-04:00,27.44260357368123,28.002143859863278,27.392494204523665,28.00214385986328,56870100,0.23,0.0
2013-05-15 00:00:00-04:00,27.935350364901524,28.31116288180629,27.918647232395003,28.2694034576416,46303900,0.0,0.0
2013-05-16 00:00:00-04:00,28.094011107637165,28.519932806214438,28.018848642346775,28.46147346496582,59382900,0.0,0.0
2013-05-17 00:00:00-04:00,28.503235115426676,29.121234893798828,28.478178831690236,29.121234893798828,60666700,0.0,0.0
2013-05-20 00:00:00-04:00,29.00431754649797,29.313317450146105,28.96256131937729,29.29661750793457,54020800,0.0,0.0
2013-05-21 00:00:00-04:00,29.313316556858158,29.455291547697055,28.99596669177511,29.10453224182129,48702400,0.0,0.0
2013-05-22 00:00:00-04:00,29.05442729358912,29.096183521231595,28.695318001431133,28.904102325439453,66047500,0.0,0.0
2013-05-23 00:00:00-04:00,28.58675448392863,28.853998212622948,28.3111607824986,28.51994514465332,51102700,0.0,0.0
2013-05-24 00:00:00-04:00,28.327861034857417,28.628511029344725,28.31116108920508,28.620161056518555,33174400,0.0,0.0
2013-05-28 00:00:00-04:00,28.745425244698385,29.380131396790357,28.737075273184892,29.246509552001953,48212100,0.0,0.0
2013-05-29 00:00:00-04:00,29.012676070969302,29.246513534743585,28.87070104953741,29.129594802856445,38412200,0.0,0.0
2013-05-30 00:00:00-04:00,29.104531153549853,29.438587319436202,29.07112808559778,29.25485610961914,51131000,0.0,0.0
2013-05-31 00:00:00-04:00,29.079486834518008,29.463649311199514,29.05443372954211,29.146299362182617,56165700,0.0,0.0
2013-06-03 00:00:00-04:00,29.163001806935814,29.75595189047379,29.08784248556861,29.722545623779297,51252600,0.0,0.0
2013-06-04 00:00:00-04:00,29.747586867542058,29.84780562765822,29.037721505262063,29.221452713012695,65529500,0.0,0.0
2013-06-05 00:00:00-04:00,28.89574325414667,29.137933785016582,28.75377147206139,29.04606819152832,46025100,0.0,0.0
2013-06-06 00:00:00-04:00,29.09618410321506,29.321671559949777,28.803887318075258,29.196399688720703,37618500,0.0,0.0
2013-06-07 00:00:00-04:00,29.438598089057948,29.88121996285687,29.27992310440096,29.78935432434082,40757300,0.0,0.0
2013-06-10 00:00:00-04:00,29.65572133547954,29.772643222564867,29.346721455528943,29.622318267822266,35994500,0.0,0.0
2013-06-11 00:00:00-04:00,29.271559927126976,29.38012866147097,28.96256003715876,29.096181869506836,39435900,0.0,0.0
2013-06-12 00:00:00-04:00,29.346731362831115,29.45530013030761,29.104540722228453,29.229812622070312,37372700,0.0,0.0
2013-06-13 00:00:00-04:00,29.221461083192523,29.246514187499926,28.88740482537641,28.995973587036133,45654900,0.0,0.0
2013-06-14 00:00:00-04:00,28.85399795273348,28.97091668475958,28.603457357563755,28.728729248046875,53192600,0.0,0.0
2013-06-17 00:00:00-04:00,28.97091884910229,29.36343449519648,28.920812637802946,29.229812622070312,49670100,0.0,0.0
2013-06-18 00:00:00-04:00,29.20475046265388,29.371775362934624,29.14629111039647,29.21310043334961,28616500,0.0,0.0
2013-06-19 00:00:00-04:00,29.196399586065546,29.304968328362612,28.887399673461918,28.887399673461914,30816200,0.0,0.0
2013-06-20 00:00:00-04:00,28.611800975982767,28.670263514808703,27.868529328203316,27.968748092651367,54493700,0.0,0.0
2013-06-21 00:00:00-04:00,28.11072003511761,28.169179388435122,27.601285796954297,27.785017013549805,85338500,0.0,0.0
2013-06-24 00:00:00-04:00,27.50942962835188,28.561704720740618,27.200429628242706,28.160839080810547,56109000,0.0,0.0
2013-06-25 00:00:00-04:00,28.46148324967761,28.712023824846664,27.94369578375914,28.11907386779785,44073400,0.0,0.0
2013-06-26 00:00:00-04:00,28.494884739239005,28.795534687045343,28.302803536095198,28.686965942382812,48665900,0.0,0.0
2013-06-27 00:00:00-04:00,28.828945946828384,29.04608028803205,28.812242815074775,28.912458419799805,28993100,0.0,0.0
2013-06-28 00:00:00-04:00,28.712022152498683,29.05442832863854,28.678615894876238,28.845643997192383,65545500,0.0,0.0
2013-07-01 00:00:00-04:00,29.021013544284457,29.221447845332975,28.670257499693477,28.695310592651367,31055400,0.0,0.0
2013-07-02 00:00:00-04:00,28.737072331138407,28.76212542891007,28.085666302709154,28.34455680847168,37630000,0.0,0.0
2013-07-03 00:00:00-04:00,28.11072971358576,28.703676607554286,28.060620313862827,28.403026580810547,15994400,0.0,0.0
2013-07-05 00:00:00-04:00,28.46982989001069,28.5951017558335,28.043911280645737,28.570045471191406,26085900,0.0,0.0
2013-07-08 00:00:00-04:00,28.686961323427134,28.887395651624313,28.377961453843902,28.67026138305664,32396900,0.0,0.0
2013-07-09 00:00:00-04:00,28.879050331322706,28.895750274382095,28.511587868094477,28.686965942382812,25318500,0.0,0.0
2013-07-10 00:00:00-04:00,28.67861904764829,29.07113465337285,28.661915917000815,28.97926902770996,29658800,0.0,0.0
2013-07-11 00:00:00-04:00,29.229818845161017,29.872875242050252,29.146306351350958,29.806062698364258,53638300,0.0,0.0
2013-07-12 00:00:00-04:00,29.714195004606093,29.839463723294177,29.463651195636192,29.78935432434082,35501200,0.0,0.0
2013-07-15 00:00:00-04:00,29.781003798215593,30.248681955712726,29.71419445331418,30.20692253112793,34142600,0.0,0.0
2013-07-16 00:00:00-04:00,30.073296375596865,30.42405574025001,30.03154014275149,30.290433883666992,36378500,0.0,0.0
2013-07-17 00:00:00-04:00,30.348893827919646,30.390650061564557,29.639028298566924,29.84781265258789,37285100,0.0,0.0
2013-07-18 00:00:00-04:00,29.83110201281515,29.97307380862965,29.41353340988457,29.597261428833008,49547100,0.0,0.0
2013-07-19 00:00:00-04:00,27.058447381665683,27.283931629060035,25.905957118404018,26.223308563232422,248428500,0.0,0.0
2013-07-22 00:00:00-04:00,26.47385179769834,26.732742309570312,26.390337753060276,26.732742309570312,79040700,0.0,0.0
2013-07-23 00:00:00-04:00,26.64922863955778,26.757797370493407,26.482200557917356,26.574066162109375,65810400,0.0,0.0
2013-07-24 00:00:00-04:00,26.757795320459156,26.883063982745323,26.632523472377553,26.690982818603516,52803100,0.0,0.0
2013-07-25 00:00:00-04:00,26.407040972120846,26.432094070570585,26.098039483758065,26.21495819091797,63213000,0.0,0.0
2013-07-26 00:00:00-04:00,26.10639538979283,26.407045364379883,26.064637563934525,26.407045364379883,38633600,0.0,0.0
2013-07-29 00:00:00-04:00,26.28177379955662,26.39034255521133,26.22331443554172,26.340234756469727,28870700,0.0,0.0
2013-07-30 00:00:00-04:00,26.54066174251438,26.824606935244837,26.348578969014394,26.59912109375,45799500,0.0,0.0
2013-07-31 00:00:00-04:00,26.699341695594658,26.766152622855365,26.482205783772812,26.590774536132812,43898400,0.0,0.0
2013-08-01 00:00:00-04:00,26.774505703896065,26.799558805985548,26.390341678576416,26.448801040649414,42557900,0.0,0.0
2013-08-02 00:00:00-04:00,26.46550179879953,26.64087986930112,26.365284620728616,26.63252830505371,29199900,0.0,0.0
2013-08-05 00:00:00-04:00,26.640882495006224,26.7243965528134,26.423746581866837,26.47385597229004,30984000,0.0,0.0
2013-08-06 00:00:00-04:00,26.348583458464265,26.44880064401376,26.20661004145972,26.373638153076172,36331500,0.0,0.0
2013-08-07 00:00:00-04:00,26.34023004145127,26.80790486985461,26.09803947057335,26.77450180053711,38078600,0.0,0.0
2013-08-08 00:00:00-04:00,26.924834874960027,27.617997355528193,26.766156708261313,27.46767234802246,59034400,0.0,0.0
2013-08-09 00:00:00-04:00,27.36744601206989,27.476014738449393,27.116905493021118,27.30898666381836,26800700,0.0,0.0
2013-08-12 00:00:00-04:00,27.108552135118742,27.534473881544145,27.108552135118742,27.450958251953125,25493700,0.0,0.0
2013-08-13 00:00:00-04:00,27.34162720669795,27.37526886085795,27.089321216987383,27.106142044067383,39464100,0.23,0.0
2013-08-14 00:00:00-04:00,27.030453593688993,28.056501727065154,26.660404972456764,27.207067489624023,48519600,0.0,0.0
2013-08-15 00:00:00-04:00,26.91272083304634,27.06410514439193,25.937134831178263,26.736106872558594,33338000,0.0,0.0
2013-08-16 00:00:00-04:00,26.736094211590313,26.904297674669632,26.62676043667247,26.744503021240234,32866300,0.0,0.0
2013-08-19 00:00:00-04:00,26.710861879030826,26.88747574866711,26.391272585228496,26.399682998657227,27902500,0.0,0.0
2013-08-20 00:00:00-04:00,26.44173823070764,26.828607670000917,26.382866933782363,26.593122482299805,22979600,0.0,0.0
2013-08-21 00:00:00-04:00,26.584714889526367,26.92112187791297,26.52584358635258,26.584714889526367,37409100,0.0,0.0
2013-08-22 00:00:00-04:00,27.072506114038127,27.32481536534094,26.996813980296366,27.240711212158203,31169900,0.0,0.0
2013-08-23 00:00:00-04:00,29.578741145703823,29.603973986410534,28.594746980735724,29.225513458251953,225493800,0.0,0.0
2013-08-26 00:00:00-04:00,28.931166587807,29.15823977130167,28.619986046397493,28.720911026000977,72786800,0.0,0.0
2013-08-27 00:00:00-04:00,28.191066340603836,28.678857579662836,27.879889004915583,27.97239875793457,58522300,0.0,0.0
2013-08-28 00:00:00-04:00,28.081728977629,28.258342858536693,27.7537308535876,27.770551681518555,44257400,0.0,0.0
2013-08-29 00:00:00-04:00,27.69485486836713,28.25833807149652,27.58552110945981,28.21628761291504,45284700,0.0,0.0
2013-08-30 00:00:00-04:00,28.06490654446246,28.157419488668783,27.829421383387974,28.090139389038086,42790200,0.0,0.0
2013-09-03 00:00:00-04:00,26.702454472968984,26.971581316509386,26.315585036410294,26.811786651611328,154507000,0.0,0.0
2013-09-04 00:00:00-04:00,26.399684101701467,26.466965807820156,26.164198932347272,26.239891052246094,142320600,0.0,0.0
2013-09-05 00:00:00-04:00,26.15578358762958,26.441731185757217,26.02963061295494,26.26511573791504,71644900,0.0,0.0
2013-09-06 00:00:00-04:00,26.332406987337823,26.399688705188865,26.18102272114231,26.197843551635742,75434900,0.0,0.0
2013-09-09 00:00:00-04:00,26.25671217761775,26.7360961730758,26.239892952961565,26.62676239013672,49628500,0.0,0.0
2013-09-10 00:00:00-04:00,26.82861048629899,27.249123231599178,26.73609912604338,27.240711212158203,56881200,0.0,0.0
2013-09-11 00:00:00-04:00,27.39208737592709,27.69485582132269,27.35844572460659,27.535062789916992,39087500,0.0,0.0
2013-09-12 00:00:00-04:00,27.518244319381505,27.568703592436318,27.40891054735487,27.493011474609375,32860200,0.0,0.0
2013-09-13 00:00:00-04:00,27.560300614263966,27.812606657655543,27.341633023944635,27.77896499633789,40899000,0.0,0.0
2013-09-16 00:00:00-04:00,28.073327657491966,28.174249443757812,27.526661832747624,27.585533142089844,52839700,0.0,0.0
2013-09-17 00:00:00-04:00,28.106965334383666,28.149019018386443,27.669636536614778,27.694866180419922,84716500,0.0,0.0
2013-09-18 00:00:00-04:00,27.7453201374867,28.090139065768074,27.610756731529204,28.022855758666992,64099900,0.0,0.0
2013-09-19 00:00:00-04:00,28.15742683752532,28.32563194286926,28.02286339489928,28.291990280151367,42026600,0.0,0.0
2013-09-20 00:00:00-04:00,28.098552714125642,28.157424013855486,27.493015678909863,27.577119827270508,102904900,0.0,0.0
2013-09-23 00:00:00-04:00,27.366857741558942,27.72849747264319,27.33321609023844,27.535062789916992,39826100,0.0,0.0
2013-09-24 00:00:00-04:00,27.644392096379345,27.644392096379345,27.038858441168465,27.29116439819336,40685000,0.0,0.0
2013-09-25 00:00:00-04:00,27.324815220715443,27.585530073588508,27.249123087374304,27.341632843017578,28907500,0.0,0.0
2013-09-26 00:00:00-04:00,27.45095943189451,27.753727885785846,27.408908970686166,27.560293197631836,28504000,0.0,0.0
2013-09-27 00:00:00-04:00,27.65280069687577,28.38448884433249,27.644388681342342,27.980798721313477,55348000,0.0,0.0
2013-09-30 00:00:00-04:00,27.753730677778197,28.01444869668911,27.501424676901912,27.989215850830078,39839500,0.0,0.0
2013-10-01 00:00:00-04:00,28.04808962440899,28.266757197218293,28.006039155251862,28.241527557373047,36718700,0.0,0.0
2013-10-02 00:00:00-04:00,28.056503038532018,28.619986411400784,27.99763173713514,28.52747344970703,46946800,0.0,0.0
2013-10-03 00:00:00-04:00,28.49383346352013,28.59475523073172,28.10696080742628,28.477012634277344,38703800,0.0,0.0
2013-10-04 00:00:00-04:00,28.334035371094775,28.586344585295908,28.27516407664649,28.493831634521484,33008100,0.0,0.0
2013-10-07 00:00:00-04:00,28.258342760017765,28.350855709193038,27.921935827306168,28.00603675842285,35069300,0.0,0.0
2013-10-08 00:00:00-04:00,28.014455264365996,28.031276096133855,27.585532074899675,27.76214599609375,41017600,0.0,0.0
2013-10-09 00:00:00-04:00,27.812604904174805,28.048090102061092,27.72009194550656,27.812604904174805,35878600,0.0,0.0
2013-10-10 00:00:00-04:00,28.014446908580428,28.502238051373816,27.972393237581198,28.39290428161621,42875100,0.0,0.0
2013-10-11 00:00:00-04:00,28.325627584331805,28.71249702132239,28.325627584331805,28.70408821105957,30033300,0.0,0.0
2013-10-14 00:00:00-04:00,28.51066104763312,29.01527321149113,28.409736048264804,28.973222732543945,27757900,0.0,0.0
2013-10-15 00:00:00-04:00,29.158237961855537,29.427368015851734,28.99003608944488,29.00685691833496,47097800,0.0,0.0
2013-10-16 00:00:00-04:00,29.09936348810439,29.35167268566608,29.06572504224159,29.133005142211914,35111600,0.0,0.0
2013-10-17 00:00:00-04:00,28.973217658389604,29.4273704512724,28.905934337260895,29.36849594116211,31359200,0.0,0.0
2013-10-18 00:00:00-04:00,29.284395151998556,29.427370606026283,28.872296036776707,29.402137756347656,41811700,0.0,0.0
2013-10-21 00:00:00-04:00,29.418959959059368,29.603985893522136,29.36008865413858,29.427371978759766,27433500,0.0,0.0
2013-10-22 00:00:00-04:00,29.452596740839514,29.519876846066353,29.032085656375635,29.082548141479492,40438500,0.0,0.0
2013-10-23 00:00:00-04:00,28.889107441907306,29.006853229162623,28.31721216536012,28.39290428161621,58600500,0.0,0.0
2013-10-24 00:00:00-04:00,28.443371033966006,28.678856227356395,28.233115480368834,28.359270095825195,53209700,0.0,0.0
2013-10-25 00:00:00-04:00,30.175877284179183,30.520696256133856,29.831058312224513,30.04972267150879,113494000,0.0,0.0
2013-10-28 00:00:00-04:00,29.948798973755824,30.04972073243273,29.662851317300547,29.915157318115234,38383600,0.0,0.0
2013-10-29 00:00:00-04:00,29.965622775575707,30.04131490415682,29.65444224238381,29.873109817504883,31702200,0.0,0.0
2013-10-30 00:00:00-04:00,29.88152442664375,30.10019204419733,29.797423471120563,29.889936447143555,36997700,0.0,0.0
2013-10-31 00:00:00-04:00,29.99085901130672,30.016088656967227,29.72173209677504,29.780603408813477,41682300,0.0,0.0
2013-11-01 00:00:00-04:00,29.99925617393404,30.016077000590844,29.76377101722807,29.881513595581055,40264600,0.0,0.0
2013-11-04 00:00:00-05:00,29.931984716697542,30.259982910584302,29.89834305367183,30.226341247558594,28060700,0.0,0.0
2013-11-05 00:00:00-05:00,30.10017887646868,30.87391759518616,30.08335805107338,30.815046310424805,51681900,0.0,0.0
2013-11-06 00:00:00-05:00,31.31966973879025,32.14387115188404,31.16828547840106,32.1102294921875,88948800,0.0,0.0
2013-11-07 00:00:00-05:00,31.925205282674092,31.96725575542524,31.479464496670214,31.5383358001709,60437400,0.0,0.0
2013-11-08 00:00:00-05:00,31.681304108884248,31.77381706237793,31.403768456648226,31.77381706237793,36737800,0.0,0.0
2013-11-11 00:00:00-05:00,31.698133703661878,31.773825849430736,31.412185953895737,31.614032745361328,26872500,0.0,0.0
2013-11-12 00:00:00-05:00,31.437412184135265,31.622434895061463,31.28602792449414,31.420591354370117,31651600,0.0,0.0
2013-11-13 00:00:00-05:00,31.100992841823725,32.09339904785156,31.03371275083155,32.09339904785156,44957600,0.0,0.0
2013-11-14 00:00:00-05:00,31.849501927346793,32.06816944180543,31.723350553538463,31.975656509399414,46183700,0.0,0.0
2013-11-15 00:00:00-05:00,31.91678317487192,31.975654453846797,31.723348514205313,31.824270248413086,50601300,0.0,0.0
2013-11-18 00:00:00-05:00,31.412167828894162,31.6056056962133,31.176682714932163,31.2860164642334,53277500,0.0,0.0
2013-11-19 00:00:00-05:00,31.226697103769173,31.5487100954787,31.074164804147575,31.133485794067383,44275000,0.28,0.0
2013-11-20 00:00:00-05:00,31.28601890657995,31.70124649425797,31.23517695518214,31.421606063842773,32229900,0.0,0.0
2013-11-21 00:00:00-05:00,31.5826222746217,31.802945018924436,31.574146457969533,31.692785263061523,23064700,0.0,0.0
2013-11-22 00:00:00-05:00,31.80293525546021,31.930046605604424,31.633457765369148,31.83683204650879,27982000,0.0,0.0
2013-11-25 00:00:00-05:00,32.141884026886416,32.158832415727765,31.83681949289143,31.896137237548828,30646800,0.0,0.0
2013-11-26 00:00:00-05:00,31.83683693797224,31.904630530485317,31.650407791137695,31.650407791137695,34465300,0.0,0.0
2013-11-27 00:00:00-05:00,31.836843646917576,31.99784861419992,31.769053272695515,31.86226463317871,26002100,0.0,0.0
2013-11-29 00:00:00-05:00,32.048679404976276,32.446958584347165,32.048679404976276,32.31137466430664,22090400,0.0,0.0
2013-12-02 00:00:00-05:00,32.277474013012984,32.86217899209923,32.25205304122779,32.58253860473633,42950400,0.0,0.0
2013-12-03 00:00:00-05:00,32.3198494061703,32.61644147348676,32.26900745311526,32.46390914916992,52109800,0.0,0.0
2013-12-04 00:00:00-05:00,32.379181508428914,33.03168046631648,32.302915312504986,32.99778366088867,51983600,0.0,0.0
2013-12-05 00:00:00-05:00,32.92150285314404,32.9469270622193,31.506345796695218,32.20121383666992,116305000,0.0,0.0
2013-12-06 00:00:00-05:00,32.55713622814542,32.66729923403159,32.19275686881871,32.50629425048828,36457300,0.0,0.0
2013-12-09 00:00:00-05:00,32.67575977212258,32.93845182071701,32.514751631292796,32.8028678894043,30286000,0.0,0.0
2013-12-10 00:00:00-05:00,32.71812611454103,32.9638729774668,32.218159808019045,32.29442596435547,37828600,0.0,0.0
2013-12-11 00:00:00-05:00,32.25206220172266,32.45543649891876,31.684302220849872,31.870731353759766,39853400,0.0,0.0
2013-12-12 00:00:00-05:00,31.896149756437545,31.896149756437545,31.5063463578169,31.54024314880371,36012800,0.0,0.0
2013-12-13 00:00:00-05:00,31.709729456571335,31.73515367316948,31.031809611195552,31.091127395629883,40066100,0.0,0.0
2013-12-16 00:00:00-05:00,31.12501520643708,31.353813694277395,30.96401029984243,31.26059913635254,31734200,0.0,0.0
2013-12-17 00:00:00-05:00,31.302975855437506,31.447035633108758,30.786064223706838,30.94706916809082,45687700,0.0,0.0
2013-12-18 00:00:00-05:00,30.811482311158503,31.01485661836755,30.10813835333442,30.99791145324707,63192100,0.0,0.0
2013-12-19 00:00:00-05:00,30.938584380468416,30.97248116921762,30.574205215429437,30.71826171875,34160100,0.0,0.0
2013-12-20 00:00:00-05:00,30.67589861123948,31.29450058560238,30.66742279603409,31.184337615966797,62649100,0.0,0.0
2013-12-23 00:00:00-05:00,31.192817034889604,31.26060740148279,30.9724910701641,31.031808853149414,25128700,0.0,0.0
2013-12-24 00:00:00-05:00,31.11654142515292,31.497868990939487,31.048747846521508,31.421606063842773,14243000,0.0,0.0
2013-12-26 00:00:00-05:00,31.52331398019737,31.76906101587541,31.497889755162408,31.726688385009766,17612800,0.0,0.0
2013-12-27 00:00:00-05:00,31.84531050528017,31.87920406656766,31.49787321704179,31.599563598632812,14563000,0.0,0.0
2013-12-30 00:00:00-05:00,31.540245825659472,31.675829768537984,31.26907793990245,31.599563598632812,16290500,0.0,0.0
2013-12-31 00:00:00-05:00,31.692775587456676,31.845307914859454,31.5402432600539,31.701248168945312,17503500,0.0,0.0
2014-01-02 00:00:00-05:00,31.650403869704522,31.692776476063504,31.43855376821366,31.489398956298828,30632200,0.0,0.0
2014-01-03 00:00:00-05:00,31.523296644183613,31.54024504069364,31.01485444661104,31.277549743652344,31134800,0.0,0.0
2014-01-06 00:00:00-05:00,31.226703234127182,31.26060002571438,30.5996287526439,30.6165771484375,43603700,0.0,0.0
2014-01-07 00:00:00-05:00,30.786053348331414,30.921637262173764,30.684362988518036,30.853843688964844,35802800,0.0,0.0
2014-01-08 00:00:00-05:00,30.506417087028336,30.625052636265686,30.15051043931628,30.30303955078125,59971700,0.0,0.0
2014-01-09 00:00:00-05:00,30.404727303385567,30.43014828099993,29.997975498675764,30.108135223388672,36516300,0.0,0.0
2014-01-10 00:00:00-05:00,30.421674372212827,30.633524463293487,30.294563024534092,30.54030990600586,40548800,0.0,0.0
2014-01-13 00:00:00-05:00,30.49793928398936,30.52336025945259,29.514955030977276,29.64206314086914,45901900,0.0,0.0
2014-01-14 00:00:00-05:00,29.430223944124247,30.404735976626323,29.345485172853163,30.31999397277832,41623300,0.0,0.0
2014-01-15 00:00:00-05:00,30.42167665605193,31.175862519705746,30.379304048594086,31.15043830871582,44812600,0.0,0.0
2014-01-16 00:00:00-05:00,31.091118415814243,31.353813694277395,30.769108602624943,31.26059913635254,38018700,0.0,0.0
2014-01-17 00:00:00-05:00,31.209757174041798,31.209757174041798,30.633524663922405,30.828426361083984,46267500,0.0,0.0
2014-01-21 00:00:00-05:00,31.201284225014433,31.201284225014433,30.557261307110263,30.65047264099121,31567300,0.0,0.0
2014-01-22 00:00:00-05:00,30.72673439018871,30.777579573462333,30.294561646377886,30.447093963623047,21904300,0.0,0.0
2014-01-23 00:00:00-05:00,30.58268912739287,30.616585928701035,30.099671022770675,30.557268142700195,43954000,0.0,0.0
2014-01-24 00:00:00-05:00,31.735145800352374,31.819884547786156,30.95553574714235,31.19281005859375,76395500,0.0,0.0
2014-01-27 00:00:00-05:00,31.24366764002489,31.26061604450331,30.489481419912096,30.531850814819336,44420800,0.0,0.0
2014-01-28 00:00:00-05:00,30.608093377534463,30.83689181240685,30.294556218298286,30.735204696655273,36205500,0.0,0.0
2014-01-29 00:00:00-05:00,30.48946047549243,31.2521219902308,30.421670136724245,31.065692901611328,52745900,0.0,0.0
2014-01-30 00:00:00-05:00,31.175862130513888,31.252128297379382,30.701316733064584,31.235179901123047,35036300,0.0,0.0
2014-01-31 00:00:00-05:00,31.31143856357745,32.107993601258705,30.980952997226456,32.06562423706055,93162300,0.0,0.0
2014-02-03 00:00:00-05:00,31.980888408474545,32.19273848124973,30.87079286340539,30.913162231445312,64063100,0.0,0.0
