Date,Close
10/1/2012 16:00:00,23.72
10/2/2012 16:00:00,23.8
10/3/2012 16:00:00,23.99
10/4/2012 16:00:00,24.01
10/5/2012 16:00:00,24.18
10/8/2012 16:00:00,24.06
10/9/2012 16:00:00,23.98
10/10/2012 16:00:00,23.83
10/11/2012 16:00:00,23.8
10/12/2012 16:00:00,23.8
10/15/2012 16:00:00,24.22
10/16/2012 16:00:00,24.44
10/17/2012 16:00:00,24.48
10/18/2012 16:00:00,24.66
10/19/2012 16:00:00,24.4
10/22/2012 16:00:00,24.25
10/23/2012 16:00:00,23.86
10/24/2012 16:00:00,23.98
10/25/2012 16:00:00,24.26
10/26/2012 16:00:00,24.09
10/31/2012 16:00:00,23.56
11/1/2012 16:00:00,23.26
11/2/2012 16:00:00,23.26
11/5/2012 16:00:00,23.29
11/6/2012 16:00:00,23.41
11/7/2012 16:00:00,22.9
11/8/2012 16:00:00,22.89
11/9/2012 16:00:00,22.9
11/12/2012 16:00:00,22.84
11/13/2012 16:00:00,22.78
11/14/2012 16:00:00,22.56
11/15/2012 16:00:00,22.41
11/16/2012 16:00:00,22.6
11/19/2012 16:00:00,22.87
11/20/2012 16:00:00,23
11/21/2012 16:00:00,23.07
11/23/2012 16:00:00,23.24
11/26/2012 16:00:00,23.2
11/27/2012 16:00:00,22.97
11/28/2012 16:00:00,23.37
11/29/2012 16:00:00,23.54
11/30/2012 16:00:00,23.7
12/3/2012 16:00:00,23.77
12/4/2012 16:00:00,23.84
12/5/2012 16:00:00,24.29
12/6/2012 16:00:00,24.26
12/7/2012 16:00:00,24.21
12/10/2012 16:00:00,24.07
12/11/2012 16:00:00,24.29
12/12/2012 16:00:00,24.17
12/13/2012 16:00:00,24
12/14/2012 16:00:00,23.85
12/17/2012 16:00:00,24.02
12/18/2012 16:00:00,24.29
12/19/2012 16:00:00,24.01
12/20/2012 16:00:00,24.09
12/21/2012 16:00:00,23.76
12/24/2012 16:00:00,23.76
12/26/2012 16:00:00,23.91
12/27/2012 16:00:00,23.82
12/28/2012 16:00:00,23.58
12/31/2012 16:00:00,23.76
1/2/2013 16:00:00,24.55
1/3/2013 16:00:00,24.49
1/4/2013 16:00:00,24.59
1/7/2013 16:00:00,24.61
1/8/2013 16:00:00,24.65
1/9/2013 16:00:00,25.08
1/10/2013 16:00:00,25.35
1/11/2013 16:00:00,25.12
1/14/2013 16:00:00,25.33
1/15/2013 16:00:00,25.22
1/16/2013 16:00:00,25.21
1/17/2013 16:00:00,25.42
1/18/2013 16:00:00,25.14
1/22/2013 16:00:00,25.27
1/23/2013 16:00:00,25.25
1/24/2013 16:00:00,25.44
1/25/2013 16:00:00,25.58
1/28/2013 16:00:00,25.43
1/29/2013 16:00:00,26.24
1/30/2013 16:00:00,26.06
1/31/2013 16:00:00,25.84
2/1/2013 16:00:00,26.17
2/4/2013 16:00:00,25.74
2/5/2013 16:00:00,26.06
2/6/2013 16:00:00,25.88
2/7/2013 16:00:00,25.54
2/8/2013 16:00:00,25.46
2/11/2013 16:00:00,25.71
2/12/2013 16:00:00,25.57
2/13/2013 16:00:00,25.58
2/14/2013 16:00:00,25.63
2/15/2013 16:00:00,25.85
2/19/2013 16:00:00,26.25
2/20/2013 16:00:00,26.12
2/21/2013 16:00:00,25.97
2/22/2013 16:00:00,25.94
2/25/2013 16:00:00,25.43
2/26/2013 16:00:00,25.61
2/27/2013 16:00:00,25.97
2/28/2013 16:00:00,25.93
3/1/2013 16:00:00,25.95
3/4/2013 16:00:00,26.23
3/5/2013 16:00:00,26.59
3/6/2013 16:00:00,26.64
3/7/2013 16:00:00,26.78
3/8/2013 16:00:00,26.71
3/11/2013 16:00:00,26.76
3/12/2013 16:00:00,26.47
3/13/2013 16:00:00,26.54
3/14/2013 16:00:00,26.63
3/15/2013 16:00:00,26.54
3/18/2013 16:00:00,26.56
3/19/2013 16:00:00,26.52
3/20/2013 16:00:00,26.8
3/21/2013 16:00:00,26.63
3/22/2013 16:00:00,26.89
3/25/2013 16:00:00,26.68
